DATAFLOW,LAST UPDATE,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Romania,2020,53.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Sweden,2007,45.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Sweden,2013,48.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Sweden,2020,78.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Slovenia,2020,39.5,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Slovakia,2007,16.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Slovakia,2013,31.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Slovakia,2020,52.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,Türkiye,2013,13.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,United Kingdom,2007,48.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Large,Percentage of total employment,United Kingdom,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Austria,2007,41.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Austria,2013,49.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Austria,2020,64.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Belgium,2007,14.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Belgium,2013,35.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Belgium,2020,47.0,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Bulgaria,2007,14.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Bulgaria,2013,15.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Bulgaria,2020,46.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Switzerland,2013,53.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Switzerland,2020,67.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Cyprus,2007,53.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Cyprus,2013,35.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Cyprus,2020,49.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Czechia,2007,16.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Czechia,2013,22.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Czechia,2020,34.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Germany,2007,20.0,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Germany,2013,19.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Germany,2020,25.1,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Denmark,2007,23.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Denmark,2013,16.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Denmark,2020,39.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,28.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,34.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,45.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Estonia,2007,16.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Estonia,2013,22.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Estonia,2020,31.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Greece,2007,17.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Greece,2013,37.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Greece,2020,69.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Spain,2007,28.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Spain,2013,30.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Spain,2020,48.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,European Union - 27 countries (from 2020),2007,27.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,European Union - 27 countries (from 2020),2013,30.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,European Union - 27 countries (from 2020),2020,45.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,European Union - 28 countries (2013-2020),2007,28.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,European Union - 28 countries (2013-2020),2013,31.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Finland,2007,42.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Finland,2013,40.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Finland,2020,57.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,France,2007,49.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,France,2013,63.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,France,2020,56.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Croatia,2007,14.6,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Croatia,2013,24.0,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Croatia,2020,32.4,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Hungary,2007,14.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Hungary,2013,20.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Hungary,2020,31.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Ireland,2007,17.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Ireland,2013,33.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Ireland,2020,54.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Iceland,2007,43.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Iceland,2020,68.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Italy,2007,18.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Italy,2013,26.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Italy,2020,36.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Lithuania,2007,16.7,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Lithuania,2013,15.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Lithuania,2020,20.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Luxembourg,2007,4.9,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Luxembourg,2013,58.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Luxembourg,2020,68.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Latvia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Latvia,2013,25.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Latvia,2020,47.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Malta,2007,29.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Malta,2013,14.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Malta,2020,48.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Netherlands,2007,41.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Netherlands,2020,61.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Norway,2013,16.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Norway,2020,71.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Poland,2007,26.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Poland,2013,16.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Poland,2020,43.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Portugal,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Portugal,2013,41.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Portugal,2020,56.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Romania,2007,22.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Romania,2013,18.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Romania,2020,57.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Sweden,2007,42.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Sweden,2013,45.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Sweden,2020,75.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Slovenia,2007,42.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Slovenia,2013,33.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Slovenia,2020,35.8,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Slovakia,2007,15.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Slovakia,2013,32.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Slovakia,2020,53.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,Türkiye,2013,10.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,United Kingdom,2007,43.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Medium,Percentage of total employment,United Kingdom,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Austria,2007,39.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Austria,2013,46.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Austria,2020,59.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Belgium,2007,15.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Belgium,2013,31.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Belgium,2020,50.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Bulgaria,2007,16.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Bulgaria,2013,12.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Bulgaria,2020,47.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Switzerland,2013,46.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Switzerland,2020,67.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Cyprus,2007,54.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Cyprus,2013,26.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Cyprus,2020,47.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Czechia,2007,20.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Czechia,2013,23.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Czechia,2020,33.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Germany,2007,16.9,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Germany,2013,15.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Germany,2020,24.1,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Denmark,2007,19.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Denmark,2013,12.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Denmark,2020,30.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,27.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,32.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,43.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Estonia,2007,14.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Estonia,2013,19.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Estonia,2020,37.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Greece,2007,15.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Greece,2013,31.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Greece,2020,67.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Spain,2007,27.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Spain,2013,27.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Spain,2020,45.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2007,26.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2013,30.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2020,43.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2007,27.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2013,31.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Finland,2007,37.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Finland,2013,38.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Finland,2020,49.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,France,2007,51.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,France,2013,61.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,France,2020,53.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Croatia,2007,18.8,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Males,From 35 to 54 years,Small,Percentage of total employment,Croatia,2013,25.8,u,
